time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2020-04-16T16:00:00.0000000Z,2020-04-16T17:00:00.0000000Z,2020-04-16T16:15:35.5430000Z,2020-04-16T16:30:44.7180000Z,0.0019817,0.002,0.0019727,0.0019728,600929.75574026,10
2020-04-16T19:00:00.0000000Z,2020-04-16T20:00:00.0000000Z,2020-04-16T19:22:13.7340000Z,2020-04-16T19:22:13.7440000Z,0.0019834,0.0019834,0.0019834,0.0019834,279860.09331154,2
2020-04-16T22:00:00.0000000Z,2020-04-16T23:00:00.0000000Z,2020-04-16T22:00:01.3020000Z,2020-04-16T22:57:47.5620000Z,0.00199,0.002,0.00199,0.002,486098.1642612,17
2020-04-17T00:00:00.0000000Z,2020-04-17T01:00:00.0000000Z,2020-04-17T00:33:23.3720000Z,2020-04-17T00:33:23.3770000Z,0.0019937,0.0019937,0.0019937,0.0019937,120000.0,2
2020-04-17T06:00:00.0000000Z,2020-04-17T07:00:00.0000000Z,2020-04-17T06:08:11.3730000Z,2020-04-17T06:08:11.3730000Z,0.0019871,0.0019871,0.0019871,0.0019871,13938.0,2
2020-04-17T09:00:00.0000000Z,2020-04-17T10:00:00.0000000Z,2020-04-17T09:59:29.9060000Z,2020-04-17T09:59:29.9060000Z,0.0020034,0.0020034,0.0020034,0.0020034,10000.0,2
2020-04-17T11:00:00.0000000Z,2020-04-17T12:00:00.0000000Z,2020-04-17T11:01:53.5820000Z,2020-04-17T11:09:58.0410000Z,0.00199,0.00199,0.00199,0.00199,800000.0,4
2020-04-17T13:00:00.0000000Z,2020-04-17T14:00:00.0000000Z,2020-04-17T13:26:51.4640000Z,2020-04-17T13:26:52.0260000Z,0.0019931,0.0019931,0.0019931,0.0019931,35750.86061913,2
2020-04-17T14:00:00.0000000Z,2020-04-17T15:00:00.0000000Z,2020-04-17T14:46:43.7880000Z,2020-04-17T14:46:43.7920000Z,0.0019808,0.0019808,0.0019808,0.0019808,9974.06742478,2
2020-04-17T21:00:00.0000000Z,2020-04-17T22:00:00.0000000Z,2020-04-17T21:20:00.0560000Z,2020-04-17T21:20:00.0560000Z,0.0019911,0.0019911,0.0019911,0.0019911,194533.18285714,2
2020-04-17T22:00:00.0000000Z,2020-04-17T23:00:00.0000000Z,2020-04-17T22:26:10.7700000Z,2020-04-17T22:26:10.7850000Z,0.0019868,0.0019868,0.0019868,0.0019868,25388.90683403,5
2020-04-18T05:00:00.0000000Z,2020-04-18T06:00:00.0000000Z,2020-04-18T05:22:11.9110000Z,2020-04-18T05:22:11.9110000Z,0.0019966,0.0019966,0.0019966,0.0019966,6000.0,2
2020-04-18T15:00:00.0000000Z,2020-04-18T16:00:00.0000000Z,2020-04-18T15:03:21.1630000Z,2020-04-18T15:13:17.1510000Z,0.0020496,0.0020496,0.0020334,0.0020334,449293.53709113,8
2020-04-18T16:00:00.0000000Z,2020-04-18T17:00:00.0000000Z,2020-04-18T16:15:55.2590000Z,2020-04-18T16:19:34.9280000Z,0.0020447,0.0020447,0.002026,0.0020263,1554528.6606824,9
2020-04-18T21:00:00.0000000Z,2020-04-18T22:00:00.0000000Z,2020-04-18T21:20:02.1080000Z,2020-04-18T21:57:53.7490000Z,0.002046,0.0020512,0.0020151,0.0020326,6001814.7251722,27
2020-04-18T22:00:00.0000000Z,2020-04-18T23:00:00.0000000Z,2020-04-18T22:55:36.5370000Z,2020-04-18T22:56:31.4480000Z,0.0020624,0.0020624,0.0020384,0.0020384,145000.0,5
2020-04-19T00:00:00.0000000Z,2020-04-19T01:00:00.0000000Z,2020-04-19T00:27:20.3500000Z,2020-04-19T00:27:20.3500000Z,0.0020442,0.0020442,0.0020442,0.0020442,20530.86,2
2020-04-19T01:00:00.0000000Z,2020-04-19T02:00:00.0000000Z,2020-04-19T01:03:02.6130000Z,2020-04-19T01:05:23.5010000Z,0.0020536,0.0020538,0.0020536,0.0020538,116139.16521034,7
2020-04-19T02:00:00.0000000Z,2020-04-19T03:00:00.0000000Z,2020-04-19T02:35:51.2030000Z,2020-04-19T02:35:51.2490000Z,0.002032,0.002032,0.002032,0.002032,6969.0,5
2020-04-19T03:00:00.0000000Z,2020-04-19T04:00:00.0000000Z,2020-04-19T03:10:51.9730000Z,2020-04-19T03:10:51.9730000Z,0.0020524,0.0020524,0.0020524,0.0020524,19489.37828882,2
2020-04-19T04:00:00.0000000Z,2020-04-19T05:00:00.0000000Z,2020-04-19T04:00:19.1990000Z,2020-04-19T04:20:55.5320000Z,0.0020461,0.002053,0.002046,0.002053,340193.83579955,10
2020-04-19T05:00:00.0000000Z,2020-04-19T06:00:00.0000000Z,2020-04-19T05:50:13.4760000Z,2020-04-19T05:59:37.4930000Z,0.0020658,0.0020677,0.002,0.0020177,6602668.23868157,30
2020-04-19T06:00:00.0000000Z,2020-04-19T07:00:00.0000000Z,2020-04-19T06:01:32.4670000Z,2020-04-19T06:40:25.0610000Z,0.002026,0.002029,0.0020111,0.0020264,2435822.62310745,21
2020-04-19T07:00:00.0000000Z,2020-04-19T08:00:00.0000000Z,2020-04-19T07:39:31.0650000Z,2020-04-19T07:39:32.2210000Z,0.0020216,0.0020216,0.0020216,0.0020216,40671.02648891,2
2020-04-19T08:00:00.0000000Z,2020-04-19T09:00:00.0000000Z,2020-04-19T08:35:10.3870000Z,2020-04-19T08:37:48.4680000Z,0.0020337,0.00218,0.0020337,0.00204,2197733.95059582,15
